x,y,h
405031.49,5015085.95,3.893261
405011.11,5015075.72,8.696394
405022.83,5015101.72,6.459041
405018.42,5015098.12,7.27412
405028.22,5015099.64,3.601795
405013.5,5015088.45,6.027933
405020.35,5015089,7.326743
405035.67,5015100.39,5.307391
405030.7,5015094.51,5.638906
405014.06,5015082.56,7.704051
405024.09,5015086.72,7.056666
405039.85,5015098.46,3.159014
405003.51,5015114.86,8.832147
405011.6,5015120.34,9.322663
405009.64,5015126.11,8.381367
405004.24,5015121.97,7.889356
405009.66,5015131.51,8.458716
405006.3,5015109.71,9.034568
405006.03,5015104.2,8.541325
405016.72,5015129.33,9.349799
405017.45,5015119.19,4.832746
405013.42,5015111.97,8.40254
405028.6,5015121.29,3.886758
405024.62,5015119.02,6.149429
405033.56,5015125.16,5.614589
405020.76,5015115.72,4.329403
405014.13,5015106.45,5.424169
405022.14,5015110.74,5.178079
405036.84,5015117.57,3.972455
405027.29,5015109.45,6.500096
405044.04,5015117.89,6.224661
405027.46,5015103.9,5.448212
405037.81,5015113.59,3.645082
405035.17,5015108.47,3.912593
405045.42,5015112.77,4.732007
405040.7,5015103.74,4.130121
405044.82,5015106.86,5.588461
405100.74,5015070.31,0.965755
405094.8,5015071.87,1.584534
405102.82,5015081.75,2.609474
405102.13,5015087.2,0.6178058
405082.73,5015078.54,0.8413147
405105.12,5015095.33,0.2931622
405086.55,5015091.89,0.3343976
405057.64,5015072.38,13.18867
405055.7,5015076.32,12.27633
405074.31,5015090.62,0.9756207
405066.64,5015086.22,1.885094
405097.99,5015110.72,0.3355566
405106.97,5015119.45,0.4596057
405060.36,5015086.45,6.374028
405105.34,5015126.3,0.2939471
405071.52,5015101.35,1.551867
405096.7,5015121.73,0.3440314
405049.97,5015092.47,3.102568
405058.98,5015100.73,2.520657
405089.08,5015127.57,0.960404
405044.75,5015098.65,4.62068
405051.91,5015105.35,3.220364
405056.57,5015109.47,1.158958
405048.27,5015108.92,5.593738
405059.3,5015120.95,0.5672901
405045.96,5015121.41,5.965549
405054.36,5015133.35,2.033455
405010.3,5015182.06,0.2935559
405036.07,5015198.14,0.2852985
405020.54,5015178.22,1.508881
405025.59,5015183.21,1.717691
405037.86,5015183.49,1.365156
405036.3,5015176.39,1.899458
405015.19,5015154.78,5.53335
405039.46,5015172.67,1.682443
405029.56,5015160.7,4.094485
405033.89,5015163.7,3.50803
405021.47,5015154.57,7.83376
405038.26,5015167.3,0.3828253
405025.3,5015150.55,9.755746
405031.62,5015155.18,4.507908
405014.98,5015141.06,3.2221
405039.05,5015151.57,4.434805
405031.14,5015144.51,4.176664
405023.04,5015136.75,7.446845
405038.02,5015140.33,4.095178
405099.68,5015150.29,0.4711121
405101.22,5015156.32,0.5746167
405083.79,5015143.51,0.4309302
405106.12,5015165.78,0.4362775
405103.15,5015171.75,0.5490887
405092.03,5015166.33,0.3705274
405054.27,5015139.08,3.424862
405046.75,5015135.48,5.046812
405095.88,5015173.81,0.4942566
405097.93,5015181.86,0.6178107
405080.97,5015198.96,0.6304578
405047.62,5015166.79,2.308005
405086.69,5015195.77,0.5163348
405069.78,5015178.75,0.3733307
405093.55,5015193.23,0.6206372
405048.43,5015157.95,1.55989
405083.26,5015181.58,0.3446582
405049.87,5015151.24,2.188562
405034.93,5015005.66,15.07094
405044.24,5015015.59,16.31655
405048.87,5015018.46,23.30542
405054.03,5015022.78,16.71679
405058.39,5015030.6,24.6232
405014.92,5015000.32,24.65162
405034.66,5015013.86,25.1923
405040.44,5015025.36,28.60358
405017.58,5015009.23,25.06096
405031.38,5015018.89,27.97651
405058.69,5015037.89,25.6088
405036.05,5015022.44,27.87428
405045.38,5015031.38,28.1149
405022.2,5015016.51,30.0533
405005.3,5015006.26,25.05082
405039.05,5015029.51,23.41106
405051.58,5015037.4,28.79084
405025.84,5015019.8,28.96019
405014.1,5015013.55,27.55898
405020.66,5015022.32,29.71749
405026.69,5015027.99,31.15549
405039.29,5015034.54,27.56949
405058.31,5015050.76,27.29077
405029.55,5015032.48,30.28828
405049.29,5015042.89,28.43293
405009.61,5015017.51,27.69942
405042.43,5015042.49,28.02464
405054.53,5015050.93,26.53272
405062.42,5015057.93,24.0987
405005,5015016.28,26.5358
405032.38,5015040.64,28.40672
405048.89,5015051.62,25.57655
405025.76,5015036.34,28.99721
405040.78,5015045.64,28.98481
405001.72,5015020.71,23.33018
405010.12,5015030.16,22.69907
405054.02,5015063.31,27.14586
405043.18,5015054.06,25.74175
405005.02,5015030.67,26.39887
405015.38,5015037.77,25.57133
405061.24,5015072.27,17.93467
405048.35,5015064.68,25.07977
405017.87,5015043.79,24.54787
405004.57,5015034.22,26.1676
405040.19,5015062.3,25.23239
405012.03,5015048.06,24.08822
405026.9,5015057.73,24.15335
405007.78,5015045.16,23.04383
405003.57,5015043.59,22.37765
405046.21,5015075.27,20.59425
405038.05,5015231.2,0.3493829
405029.19,5015229.75,0.4329205
405020.73,5015234.79,0.541272
405015.28,5015241.87,0.971427
405000.38,5015242.43,3.267967
405000.3,5015260.48,0.7273584
405000.49,5015253.58,0.5912067
405085.39,5015202.22,0.5576831
405080.96,5015204.63,1.134448
405108.96,5015226.9,12.42293
405078.02,5015210.37,1.241168
405111.31,5015234.59,11.08697
405104.86,5015232.29,10.88676
405077.47,5015217.98,0.2882996
405103.61,5015238.89,5.228908
405103.87,5015245.94,4.849197
405109.69,5015252.61,11.20989
405096.06,5015263.23,13.83548
405003,5015325.96,15.28476
405014.33,5015330.6,3.209105
405000.53,5015308.39,7.706003
405008.02,5015298.47,5.749768
405005.43,5015291.08,4.562508
405011.21,5015293.87,2.142565
405001.8,5015287.68,7.590365
405000.86,5015282.25,6.707689
405006.68,5015285.34,5.622726
405010.98,5015287.35,4.315211
405015.36,5015291.56,4.113994
405001.91,5015276.61,0.6780432
405001.6,5015269.25,0.4657666
405006.21,5015272.95,0.7351239
405103.28,5015266.26,1.959692
405090.08,5015267.83,11.32241
405106.54,5015282.41,3.129612
405098.71,5015284.51,4.695802
405089.47,5015286.19,4.197618
405103.65,5015298.99,4.926285
405091.43,5015291.21,2.494671
405107.41,5015307.65,8.606538
405113.66,5015312.77,9.902596
405108.73,5015314.2,4.235552
405090.48,5015303.41,6.069559
405102.44,5015317.37,4.347188
405089.69,5015309.78,6.772554
405104.71,5015324.49,1.359262
405095.38,5015317.82,3.891611
405094.12,5015324.27,4.089398
405098.2,5015326.99,1.826062
405013.71,5015337.9,5.357378
405006.8,5015341.58,26.88484
405003.32,5015345.43,23.3323
405008.4,5015352.14,2.036769
405011.61,5015356.39,6.539969
405002.44,5015352.28,11.43316
405010.82,5015365.19,6.362072
405011.47,5015371.78,6.172008
405002.35,5015372.2,4.535387
405002.56,5015377.89,10.60483
405000.43,5015381.05,14.04465
405113.76,5015347.85,0.6989685
405107.14,5015350.34,2.852562
405107.22,5015358.9,6.441943
405110.05,5015366.12,1.578517
405042.13,5015411.25,0.3773431
405000.55,5015460.21,4.496497
405007.46,5015460.95,3.950836
405000.47,5015453.29,4.058015
405022.85,5015455.04,21.04732
405010.45,5015447.16,3.958057
405018.71,5015448.91,8.116817
405020.39,5015441.6,20.85176
405025.5,5015447.61,3.706222
405039.26,5015427.62,3.478585
405048.75,5015432.57,2.069437
405044.99,5015421.45,0.418172
405052.28,5015400.48,1.507015
405062.03,5015407.81,1.08211
405061.73,5015411.84,0.7385169
405054.21,5015408.52,2.150354
405059.04,5015419.42,0.6550696
405053.05,5015415.19,1.046526
405051.6,5015422.99,0.6865332
405056.27,5015426.55,0.3223236
405060.01,5015442.53,1.311508
405058.47,5015438.02,2.246475
405025.31,5015468.72,20.33696
405018.42,5015463.47,18.53095
405011.09,5015466.05,8.692225
405014.65,5015480.27,19.46729
405010.65,5015477.39,11.69803
405001.97,5015497.74,15.58795
405106.78,5015491.98,0.5296863
405113.3,5015498.49,1.414595
405096.32,5015494.01,0.3695288
405008.45,5015318.49,29.06213
405004.49,5015332.96,20.84225
405001.88,5015340.09,30.40671
405002.26,5015364.88,11.59702
405013.37,5015382.86,20.1761
405013.91,5015394.41,27.4332
405017.98,5015399.25,27.5702
405000.81,5015389.13,24.27307
405005.24,5015393.61,22.79242
405021.57,5015416.54,26.21436
405010.7,5015414.72,28.59684
405024.38,5015426.16,21.54878
405005.47,5015413.75,25.36834
405010.31,5015419.2,27.86852
405006.94,5015439.73,21.45297
405011.66,5015436.56,22.90527
405003.49,5015429.47,24.44993
405000.42,5015423.44,17.73163
405011.53,5015429.21,25.19072
405017.84,5015432.91,22.68935
405010.51,5015424.21,25.82464
405013.63,5015424.24,26.0348
405029.84,5015471.47,23.54589
405017.22,5015469.79,23.05993
405018.33,5015476.05,22.05641
405016.92,5015491.62,17.68221
405007.78,5015489.75,16.981
405016.29,5015498.99,18.12863
405235.73,5015000.57,13.09706
405213.62,5015000.58,10.20239
405113.7,5015064.56,0.7926202
405112.86,5015042.58,1.313498
405150.3,5015065.59,9.339901
405117.24,5015034.33,0.6170044
405146.38,5015048.38,6.721007
405166.46,5015061.18,21.0608
405119.1,5015022.17,0.5165033
405120.12,5015015.13,0.3806958
405148.9,5015032.08,20.42421
405153.86,5015035.47,23.67937
405115.61,5015009.31,0.365086
405113.84,5015004.63,0.3127393
405157.55,5015020.64,5.240877
405149.57,5015011.03,18.12912
405238.97,5015012.96,12.60681
405217.5,5015007.48,9.933394
405223.49,5015014.47,8.82332
405196.73,5015003.02,18.28533
405213.68,5015015.75,14.02628
405228.41,5015029.1,7.679376
405215.99,5015023.09,14.23481
405221.54,5015025.78,8.696164
405233.13,5015040.71,8.70503
405215.95,5015030.47,9.761147
405185.8,5015014.61,9.892555
405227.86,5015039.41,11.29391
405190.23,5015021,16.62258
405197.25,5015033.85,22.0018
405225.59,5015051.19,12.76994
405192.72,5015064.74,24.36006
405208.19,5015060.88,19.51785
405205.63,5015057.54,25.01331
405210.18,5015056.39,23.55418
405200.73,5015037.61,26.95867
405256.18,5015001.41,12.07026
405302.82,5015007.38,15.62583
405262.56,5015064.67,2.95514
405268.07,5015054.25,14.90482
405267.15,5015049.08,2.337988
405255.76,5015041.18,16.49607
405251.82,5015034.04,14.84611
405249.14,5015030.21,11.48036
405257.06,5015036.14,13.66545
405254.51,5015026.72,9.458068
405265.08,5015034.42,3.330862
405250.36,5015020.17,9.772094
405244.72,5015013.54,13.08861
405270.66,5015030.68,2.349237
405246.09,5015008.81,13.21614
405251.58,5015009,9.624868
405268.21,5015009.95,6.852687
405283.67,5015015.02,16.3861
405277.71,5015003.86,0.3327454
405339.13,5015006.25,12.58373
405323.05,5015001.12,14.62904
405316.14,5015059.79,10.64297
405319.21,5015032.01,15.84601
405325.99,5015031.41,14.59803
405127.58,5015071.36,0.3737927
405121.71,5015074.15,0.7410339
405171.91,5015114.12,20.18694
405123.24,5015085.29,0.7856647
405122.23,5015101.71,0.4544348
405154.95,5015125.45,12.52525
405116.11,5015101.45,0.4959894
405121.57,5015111.77,0.2527918
405128.72,5015116.04,0.3705029
405113.91,5015105.28,0.3272028
405111.7,5015110.44,0.3260107
405116.85,5015113.62,0.2984064
405127.45,5015125.09,0.3273175
405114.21,5015123.45,0.3225122
405125.62,5015133.11,0.2589087
405112.84,5015132.31,0.3579572
405213.42,5015085.98,22.61736
405218.19,5015099.27,19.30353
405207.89,5015111.77,22.06414
405191.09,5015113.73,19.208
405176.98,5015110.49,9.487006
405184.54,5015126.48,22.05526
405172.19,5015143.92,17.75719
405168.52,5015147.08,14.20516
405172.02,5015149.62,19.07225
405124.18,5015138.91,0.284931
405157.38,5015187.78,23.67715
405123.75,5015154.1,0.3762555
405164.76,5015178.9,18.87772
405134.78,5015157.14,23.4689
405125.25,5015143.76,0.3345453
405240.34,5015146.66,20.79158
405216.39,5015135.19,20.85723
405206.24,5015136.13,20.57066
405198.27,5015134.19,21.36317
405183.03,5015139.27,19.84378
405197.91,5015155.47,7.220605
405191.83,5015154.8,16.39364
405180.32,5015149.52,12.2876
405199.73,5015165.03,24.10609
405235.19,5015192.16,5.470307
405213.72,5015180.11,17.63912
405203.28,5015176.5,13.20708
405212.31,5015189.32,4.861926
405206.7,5015187.42,15.83513
405219.6,5015197.97,12.87728
405203.51,5015190.67,13.24361
405201.03,5015196.21,12.85545
405193.61,5015187.64,19.73192
405280.63,5015069.48,5.128137
405274.24,5015072.29,11.53998
405276.69,5015082.35,1.959863
405258.88,5015072.18,9.316846
405265.33,5015078.93,8.639926
405250.32,5015072.27,15.64267
405270.05,5015089.28,2.521075
405260.86,5015086.44,10.15867
405271.06,5015097.31,0.8531415
405255.64,5015084.92,13.85919
405286.83,5015111.31,14.81117
405270.32,5015105.85,7.718016
405271.82,5015111.33,0.7313159
405272.74,5015117.44,7.015131
405258.68,5015107.84,7.123106
405292.21,5015129.84,13.24704
405266.01,5015113.51,7.488246
405256.01,5015112.75,3.05572
405273.88,5015123.96,10.38008
405260.83,5015115.92,5.382109
405276.74,5015128.74,7.862534
405259.86,5015123.98,10.37715
405299.47,5015138.92,14.17818
405279.66,5015135.41,0.653963
405297.03,5015147.56,12.17711
405277.49,5015193.31,21.64939
405282.33,5015189.23,1.024791
405290.46,5015185.98,4.191175
405279.91,5015175.96,17.00815
405300.32,5015184.3,6.475426
405242.23,5015135.98,19.34959
405283.42,5015164.96,0.6679712
405290.43,5015164.09,4.686917
405298.13,5015167.18,6.955081
405283.83,5015158.04,0.3932275
405282.79,5015152.9,0.7898645
405258.58,5015133.55,15.46541
405290.54,5015155.65,5.008004
405271.3,5015136.47,14.9722
405305.23,5015159.11,11.05522
405281.74,5015142.72,11.0246
405291.89,5015146.28,7.208538
405374.36,5015064.04,17.7163
405397.84,5015044.72,13.60108
405389.49,5015020.94,11.3213
405376.26,5015004.8,15.96471
405383.55,5015007.08,17.34139
405395.74,5015013.45,11.73405
405389.98,5015010.44,11.68029
405410.08,5015019.84,11.28578
405468.67,5015007.74,4.732733
405469.37,5015013.43,7.981638
405462.66,5015018.07,7.130391
405202.34,5015002.33,18.24916
405210.43,5015009.16,16.65606
405204.66,5015016.04,13.28944
405233.36,5015044.49,15.78452
405203.54,5015027.17,23.19735
405209.56,5015032.53,25.6026
405213.24,5015035.87,18.05523
405179.29,5015014.72,23.84865
405217.8,5015040.04,21.85841
405237.03,5015052.97,21.32481
405220.83,5015045.63,22.24667
405191.33,5015027.7,25.42924
405207.6,5015037.64,26.10532
405167.12,5015017.03,28.42199
405153.84,5015012.1,26.04677
405216.21,5015050.89,24.10618
405194.39,5015036.11,26.39973
405226.92,5015063.55,23.31286
405208.14,5015048.59,27.46693
405185.95,5015034.8,26.55287
405139.82,5015008.28,25.81097
405190.12,5015040.22,27.90073
405171.59,5015030.67,28.50304
405203.65,5015048.51,26.08776
405175.94,5015034.08,28.93438
405181.59,5015039.57,26.63097
405213.85,5015062.3,26.68591
405194.53,5015050.91,28.02769
405159.12,5015063.32,24.05309
405162.04,5015056.95,24.48187
405154.58,5015050.01,25.27104
405171.09,5015059.12,21.6056
405180.93,5015063.15,25.22787
405176.54,5015057.43,22.52962
405161.77,5015046.16,18.08833
405150.4,5015037.87,22.78711
405169.48,5015051.75,24.02053
405156.54,5015040.37,23.65632
405187.08,5015060.7,22.22601
405170.16,5015045.53,26.20101
405145.16,5015023.92,27.11032
405182.59,5015047.26,27.68743
405160.48,5015030.31,25.38247
405369.96,5015015.62,19.30346
405330.24,5015003.76,13.79234
405364.08,5015026.76,16.52007
405368.42,5015035.08,18.81561
405330.27,5015011.6,14.28164
405371.64,5015039.55,20.37002
405315.94,5015002.21,14.65052
405317.56,5015008.14,16.20996
405321.92,5015015,14.22311
405330.26,5015022.07,14.43632
405307.02,5015003.44,14.35234
405362.67,5015042.73,17.31783
405368.57,5015045.91,18.59979
405325.79,5015020.55,16.72849
405300.08,5015002.18,14.88814
405315.92,5015015.79,16.244
405370.56,5015054.13,20.814
405328.55,5015025.5,16.20563
405306.2,5015011.78,15.23662
405320.83,5015021.82,16.49646
405291.7,5015014.6,18.63867
405313.68,5015031.23,15.72824
405321.31,5015037.93,13.40371
405323.79,5015041.54,13.68209
405313.21,5015035.88,15.11386
405317.22,5015043.9,14.28592
405317.25,5015048.74,14.58797
405262.94,5015048.94,17.04832
405271.75,5015066.36,14.88935
405242.75,5015057.97,19.83768
405222.98,5015068.69,23.10253
405230.73,5015073.97,22.35221
405160.23,5015163.74,25.34731
405180.78,5015178.2,22.57491
405141.01,5015154.89,23.35905
405144.38,5015156.93,25.29751
405183.25,5015188.4,18.45877
405177.52,5015187.37,24.73489
405186.98,5015195.11,20.61573
405149.38,5015169.93,22.65052
405167.52,5015183.05,20.72164
405139.13,5015165.1,24.82922
405145.68,5015170.76,23.01576
405170.45,5015188.67,20.19766
405174.77,5015193.5,22.03444
405157.22,5015182.24,25.32944
405145.51,5015177.75,22.05811
405163.3,5015197.44,24.2048
405144.98,5015184.14,21.41318
405137.55,5015185.91,21.18158
405133.8,5015183.51,20.75621
405144.25,5015191.81,18.73865
405125.24,5015183.75,22.27902
405126.49,5015190.77,18.33407
405133.3,5015195.88,21.18822
405121.74,5015198.66,19.68612
405188.3,5015181.36,22.49692
405175.86,5015169.63,22.04022
405150.45,5015153.05,21.17458
405169.13,5015164.22,25.06717
405193.68,5015179.23,17.42017
405177.03,5015165.63,21.08204
405143.37,5015141.17,21.15106
405185.68,5015171.1,17.37125
405154.89,5015151.28,23.24219
405198.42,5015178.46,17.56134
405183.14,5015163.72,20.985
405227.94,5015194.41,19.47624
405221.71,5015190.89,15.30166
405145.13,5015134.94,23.69454
405152.24,5015140.56,19.41504
405193.92,5015166.2,19.72669
405157.22,5015141.65,20.73443
405201.35,5015170.54,21.625
405182.6,5015153.69,14.56255
405224.41,5015181.24,16.98844
405151.64,5015131.44,22.44651
405143.55,5015121.97,24.24731
405215.97,5015170.85,19.56783
405168.89,5015134.28,18.38021
405147.81,5015120.65,19.16404
405185.14,5015143.98,22.47776
405144.67,5015115.11,22.60757
405215.99,5015164.6,21.64931
405237.08,5015180.96,22.68971
405211.75,5015159.52,23.23104
405166.99,5015129.81,17.21221
405195.22,5015147.09,20.95738
405238.59,5015174.52,19.1611
405156.24,5015117.55,19.89121
405173.65,5015127.41,20.72061
405204.44,5015148.84,21.17211
405164.78,5015121.44,22.3427
405179.82,5015130.53,17.05324
405198.28,5015139.1,22.31726
405203.57,5015141.74,19.33047
405144.84,5015101.65,24.97741
405178.99,5015121.95,20.37766
405216.3,5015148.76,17.51011
405212.71,5015143.97,22.49561
405161.86,5015103.79,22.9769
405220.39,5015142.96,20.1653
405186.46,5015118.62,23.19824
405198.34,5015125,22.91042
405159.91,5015095.68,23.63333
405170.27,5015101.58,22.55351
405221.29,5015137.78,24.63256
405154.89,5015089.85,26.19877
405205.16,5015126.89,22.75168
405148.79,5015079.96,22.84843
405208.08,5015118,23.86352
405236.68,5015139.5,22.82543
405224.94,5015130.72,19.25502
405198.43,5015112.69,23.51089
405186.34,5015100.03,22.38938
405213.89,5015119.97,22.61862
405196.48,5015105.36,21.86456
405180.73,5015093.48,23.88823
405149.54,5015071.25,21.89023
405202.61,5015107.74,22.87548
405222.22,5015119.81,22.51752
405163.64,5015079.12,22.26079
405194.4,5015099.98,20.33879
405230.59,5015122.62,21.29773
405217.45,5015111.06,22.43521
405160.03,5015070.81,23.34873
405238.54,5015126.86,21.40909
405175.26,5015079.61,23.91341
405205.18,5015100.53,23.46305
405184.89,5015086.07,26.24801
405192.57,5015091.68,18.99849
405212.45,5015104.89,24.39057
405236.34,5015120.3,15.69453
405197.73,5015092.32,24.39144
405200.92,5015092.46,25.53296
405230.83,5015113.74,24.73017
405172.42,5015072.18,24.10242
405176.81,5015074.5,23.34559
405194.23,5015084.23,23.73624
405182.39,5015074.58,25.38245
405203.47,5015086.55,21.86481
405180.43,5015069.32,23.33931
405211.06,5015090.82,22.7566
405233.31,5015104.01,23.97077
405188.97,5015071.58,21.43969
405217.24,5015090.33,20.25126
405201.83,5015076.97,19.55064
405209.98,5015081.95,25.03157
405195.95,5015070.44,22.71907
405222.97,5015087.61,22.78152
405213.5,5015074.18,26.31289
405222.36,5015079.36,24.64106
405228.41,5015079.85,24.55861
405244.13,5015069.39,17.61934
405248.88,5015078.1,19.92586
405243.67,5015074.49,21.79672
405289.4,5015106.6,14.36089
405267.27,5015193.02,22.71874
405247.61,5015177.64,18.53694
405247.88,5015166.6,16.38296
405310.12,5015183.1,20.54817
405269.56,5015130.89,17.95766
